ingre1,ingre2,distance
quercetin,linolenic acid,2.133333333
quercetin,apigenin,1.366666667
quercetin,FURFURAL,2.333333333
quercetin,Ephedrine,2.208333333
quercetin,Matrine,2.16
quercetin,toluene,2.038461538
quercetin,P-CRESOL,2.16
quercetin,4-methylphenol,2.16
quercetin,1-HEPTANOL,2.416666667
quercetin,BETA-IONONE,2.416666667
quercetin,ethanol,1.655555556
quercetin,P-XYLENE,3.25
quercetin,Phenethylamine,2.134615385
quercetin,PSEUDOEPHEDRINE,1.965517241
quercetin,ISOBUTYRIC ACID,3.083333333
quercetin,Norephedrine,2.148148148
quercetin,Caffeic acid phenethyl ester,3.208333333
quercetin,Xanthohumol,3.083333333
quercetin,camphor,2.136842105
quercetin,Synephrine,3.208333333
quercetin,(E/Z)-ferulic acid,1.962962963
quercetin,acetate,2.045226131
quercetin,5-HYDROXYMETHYLFURFURAL,2.333333333
quercetin,"1,4-DIMETHYLNAPHTHALENE",3.083333333
quercetin,"2,6-DIMETHYLNAPHTHALENE",3.04
quercetin,(-)-Norephedrine,3.041666667
quercetin,"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",2.153846154
quercetin,Caffeic acid-phenethyl ester,3.208333333
quercetin,"3',4',7-Trihydroxyisoflavone",2.375
quercetin,phenylpropanolamine,2.142857143
quercetin,(+)-Medicarpin,2.875
quercetin,NSC70861,2.25
quercetin,8-Prenylnaringenin,3.083333333
quercetin,Tetradecanoic acid,2.129032258
linoleic acid,PENTADECANOIC ACID,2.347826087
linoleic acid,HEXANOIC ACID,2.35483871
linoleic acid,lauric acid,2.285714286
linoleic acid,kaempferol,1.955555556
linoleic acid,guaiazulene,3.289473684
linoleic acid,benzaldehyde,2.473684211
linoleic acid,quercetin,1.65
linoleic acid,Decanoic acid,2.375
linoleic acid,Umbelliferone,2.358974359
linoleic acid,scopoletin,2.8
linoleic acid,RUTIN,2.256410256
linoleic acid,CINNAMIC ACID,2.394736842
linoleic acid,naphthalene,2.255813953
linoleic acid,STYRENE,2.256410256
linoleic acid,luteolin,2.044444444
linoleic acid,Arachidic acid,2.394736842
linoleic acid,octanoic acid,2.45
linoleic acid,palmitic acid,1.507246377
linoleic acid,stearic acid,1.586956522
linoleic acid,1-octanol,3.236842105
linoleic acid,benzyl alcohol,2.421052632
linoleic acid,NONANOIC ACID,3.157894737
linoleic acid,PHENANTHRENE,3.289473684
linoleic acid,M-XYLENE,3.230769231
linoleic acid,formononetin,2.8
linoleic acid,p-coumaric acid,2.243902439
linoleic acid,linolenic acid,0.677966102
linoleic acid,apigenin,1.840909091
linoleic acid,FURFURAL,2.5
linoleic acid,Ephedrine,2.368421053
linoleic acid,Matrine,2.358974359
linoleic acid,toluene,2.275
linoleic acid,P-CRESOL,2.230769231
linoleic acid,4-methylphenol,2.230769231
linoleic acid,1-HEPTANOL,2.473684211
linoleic acid,BETA-IONONE,2.5
linoleic acid,ethanol,1.923076923
linoleic acid,P-XYLENE,3.394736842
linoleic acid,Phenethylamine,2.318181818
linoleic acid,PSEUDOEPHEDRINE,2.186046512
linoleic acid,ISOBUTYRIC ACID,3.289473684
linoleic acid,Norephedrine,2.292682927
linoleic acid,Caffeic acid phenethyl ester,3.236842105
linoleic acid,Xanthohumol,3.184210526
linoleic acid,camphor,2.330275229
linoleic acid,Synephrine,3.236842105
linoleic acid,(E/Z)-ferulic acid,2.292682927
linoleic acid,acetate,1.990610329
linoleic acid,5-HYDROXYMETHYLFURFURAL,2.5
linoleic acid,"1,4-DIMETHYLNAPHTHALENE",3.289473684
linoleic acid,"2,6-DIMETHYLNAPHTHALENE",3.256410256
linoleic acid,(-)-Norephedrine,3.289473684
linoleic acid,"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",2.275
linoleic acid,Caffeic acid-phenethyl ester,3.236842105
linoleic acid,"3',4',7-Trihydroxyisoflavone",2.447368421
linoleic acid,phenylpropanolamine,2.30952381
linoleic acid,(+)-Medicarpin,3.078947368
linoleic acid,NSC70861,2.394736842
linoleic acid,8-Prenylnaringenin,3.289473684
linoleic acid,Tetradecanoic acid,2.244444444
Decanoic acid,PENTADECANOIC ACID,3.034482759
Decanoic acid,HEXANOIC ACID,3.016949153
Decanoic acid,lauric acid,2.921875
Decanoic acid,kaempferol,2.636363636
Decanoic acid,guaiazulene,3
Decanoic acid,benzaldehyde,2.25
Decanoic acid,quercetin,2.384615385
Decanoic acid,linoleic acid,2.375
Decanoic acid,Umbelliferone,2.4
Decanoic acid,scopoletin,3.166666667
Decanoic acid,RUTIN,2.4
Decanoic acid,CINNAMIC ACID,2.25
Decanoic acid,naphthalene,2.666666667
Decanoic acid,STYRENE,2.4
Decanoic acid,luteolin,2.181818182
Decanoic acid,Arachidic acid,1.25
Decanoic acid,octanoic acid,0.666666667
Decanoic acid,palmitic acid,2.75
Decanoic acid,stearic acid,2.25
Decanoic acid,1-octanol,3.25
Decanoic acid,benzyl alcohol,2.25
Decanoic acid,NONANOIC ACID,3
Decanoic acid,PHENANTHRENE,3
Decanoic acid,M-XYLENE,3
Decanoic acid,formononetin,3.166666667
Decanoic acid,p-coumaric acid,2.571428571
Decanoic acid,linolenic acid,2.2
Decanoic acid,apigenin,2.3
Decanoic acid,FURFURAL,2.25
Decanoic acid,Ephedrine,2.25
Decanoic acid,Matrine,2.4
Decanoic acid,toluene,2.333333333
Decanoic acid,P-CRESOL,2.4
Decanoic acid,4-methylphenol,2.4
Decanoic acid,1-HEPTANOL,2.25
Decanoic acid,BETA-IONONE,2.25
Decanoic acid,ethanol,2.571428571
Decanoic acid,P-XYLENE,3
Decanoic acid,Phenethylamine,2.84375
Decanoic acid,PSEUDOEPHEDRINE,2.444444444
Decanoic acid,ISOBUTYRIC ACID,3.25
Decanoic acid,Norephedrine,2.428571429
Decanoic acid,Caffeic acid phenethyl ester,3.25
Decanoic acid,Xanthohumol,3
Decanoic acid,camphor,3.04
Decanoic acid,Synephrine,3.25
Decanoic acid,(E/Z)-ferulic acid,2.142857143
Decanoic acid,acetate,2.770949721
Decanoic acid,5-HYDROXYMETHYLFURFURAL,2.25
Decanoic acid,"1,4-DIMETHYLNAPHTHALENE",3
Decanoic acid,"2,6-DIMETHYLNAPHTHALENE",3
Decanoic acid,(-)-Norephedrine,3
Decanoic acid,"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",2.166666667
Decanoic acid,Caffeic acid-phenethyl ester,3.25
Decanoic acid,"3',4',7-Trihydroxyisoflavone",2.25
Decanoic acid,phenylpropanolamine,2.5
Decanoic acid,(+)-Medicarpin,3
Decanoic acid,NSC70861,2.25
Decanoic acid,8-Prenylnaringenin,3
Decanoic acid,Tetradecanoic acid,2.090909091
Umbelliferone,PENTADECANOIC ACID,3
Umbelliferone,HEXANOIC ACID,3
Umbelliferone,lauric acid,2.904761905
Umbelliferone,kaempferol,2.5
Umbelliferone,guaiazulene,2.333333333
Umbelliferone,benzaldehyde,2.333333333
Umbelliferone,quercetin,2.32
Umbelliferone,linoleic acid,2.358974359
Umbelliferone,Decanoic acid,2.4
Umbelliferone,scopoletin,3.2
Umbelliferone,RUTIN,2.5
Umbelliferone,CINNAMIC ACID,2.333333333
Umbelliferone,naphthalene,2.5
Umbelliferone,STYRENE,2.25
Umbelliferone,luteolin,2.3
Umbelliferone,Arachidic acid,2.333333333
Umbelliferone,octanoic acid,2.4
Umbelliferone,palmitic acid,2.669902913
Umbelliferone,stearic acid,2.454545455
Umbelliferone,1-octanol,3.333333333
Umbelliferone,benzyl alcohol,2.333333333
Umbelliferone,NONANOIC ACID,3.333333333
Umbelliferone,PHENANTHRENE,2.333333333
Umbelliferone,M-XYLENE,1.5
Umbelliferone,formononetin,3.2
Umbelliferone,p-coumaric acid,2.333333333
Umbelliferone,linolenic acid,2.333333333
Umbelliferone,apigenin,1.777777778
Umbelliferone,FURFURAL,2.333333333
Umbelliferone,Ephedrine,2.333333333
Umbelliferone,Matrine,1.5
Umbelliferone,toluene,2.4
Umbelliferone,P-CRESOL,2
Umbelliferone,4-methylphenol,2
Umbelliferone,1-HEPTANOL,2.333333333
Umbelliferone,BETA-IONONE,2.333333333
Umbelliferone,ethanol,2.362318841
Umbelliferone,P-XYLENE,1
Umbelliferone,Phenethylamine,2.64516129
Umbelliferone,PSEUDOEPHEDRINE,2.375
Umbelliferone,ISOBUTYRIC ACID,3.333333333
Umbelliferone,Norephedrine,2.333333333
Umbelliferone,Caffeic acid phenethyl ester,3.333333333
Umbelliferone,Xanthohumol,3.333333333
Umbelliferone,camphor,2.918918919
Umbelliferone,Synephrine,3.333333333
Umbelliferone,(E/Z)-ferulic acid,2.166666667
Umbelliferone,acetate,2.634831461
Umbelliferone,5-HYDROXYMETHYLFURFURAL,2.333333333
Umbelliferone,"1,4-DIMETHYLNAPHTHALENE",2.333333333
Umbelliferone,"2,6-DIMETHYLNAPHTHALENE",1.25
Umbelliferone,(-)-Norephedrine,3.333333333
Umbelliferone,"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",2.2
Umbelliferone,Caffeic acid-phenethyl ester,3.333333333
Umbelliferone,"3',4',7-Trihydroxyisoflavone",2.333333333
Umbelliferone,phenylpropanolamine,2.428571429
Umbelliferone,(+)-Medicarpin,3.333333333
Umbelliferone,NSC70861,2.333333333
Umbelliferone,8-Prenylnaringenin,2.333333333
Umbelliferone,Tetradecanoic acid,2.1
scopoletin,PENTADECANOIC ACID,3.672413793
scopoletin,HEXANOIC ACID,3.627118644
scopoletin,lauric acid,3.625
scopoletin,kaempferol,1.454545455
scopoletin,guaiazulene,4
scopoletin,benzaldehyde,3
scopoletin,quercetin,2.346153846
scopoletin,linoleic acid,2.8
scopoletin,Decanoic acid,3.166666667
scopoletin,Umbelliferone,3.2
scopoletin,RUTIN,3.2
scopoletin,CINNAMIC ACID,3
scopoletin,naphthalene,3.333333333
scopoletin,STYRENE,2.6
scopoletin,luteolin,2.636363636
scopoletin,Arachidic acid,3
scopoletin,octanoic acid,3.166666667
scopoletin,palmitic acid,3.336538462
scopoletin,stearic acid,2.916666667
scopoletin,1-octanol,3.5
scopoletin,benzyl alcohol,3
scopoletin,NONANOIC ACID,3.5
scopoletin,PHENANTHRENE,4
scopoletin,M-XYLENE,4
scopoletin,formononetin,0
scopoletin,p-coumaric acid,3.285714286
scopoletin,linolenic acid,2.8
scopoletin,apigenin,2.3
scopoletin,FURFURAL,3
scopoletin,Ephedrine,3
scopoletin,Matrine,3
scopoletin,toluene,2.666666667
scopoletin,P-CRESOL,3.2
scopoletin,4-methylphenol,3.2
scopoletin,1-HEPTANOL,3
scopoletin,BETA-IONONE,3
scopoletin,ethanol,3
scopoletin,P-XYLENE,4
scopoletin,Phenethylamine,3.125
scopoletin,PSEUDOEPHEDRINE,3
scopoletin,ISOBUTYRIC ACID,3.5
scopoletin,Norephedrine,3
scopoletin,Caffeic acid phenethyl ester,3.5
scopoletin,Xanthohumol,3.5
scopoletin,camphor,3.373333333
scopoletin,Synephrine,3.5
scopoletin,(E/Z)-ferulic acid,2.571428571
scopoletin,acetate,3.273743017
scopoletin,5-HYDROXYMETHYLFURFURAL,3
scopoletin,"1,4-DIMETHYLNAPHTHALENE",4
scopoletin,"2,6-DIMETHYLNAPHTHALENE",4
scopoletin,(-)-Norephedrine,3.25
scopoletin,"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",2.666666667
scopoletin,Caffeic acid-phenethyl ester,3.5
scopoletin,"3',4',7-Trihydroxyisoflavone",3
scopoletin,phenylpropanolamine,3
scopoletin,(+)-Medicarpin,3.25
scopoletin,NSC70861,3
scopoletin,8-Prenylnaringenin,4
scopoletin,Tetradecanoic acid,2.818181818
RUTIN,PENTADECANOIC ACID,2.964912281
RUTIN,HEXANOIC ACID,2.982758621
RUTIN,lauric acid,2.904761905
RUTIN,kaempferol,2.6
RUTIN,guaiazulene,3.333333333
RUTIN,benzaldehyde,2.333333333
RUTIN,quercetin,2.32
RUTIN,linoleic acid,2.256410256
RUTIN,Decanoic acid,2.4
RUTIN,Umbelliferone,2.5
RUTIN,scopoletin,3.2
RUTIN,CINNAMIC ACID,2.333333333
RUTIN,naphthalene,2.75
RUTIN,STYRENE,2.5
RUTIN,luteolin,2.1
RUTIN,Arachidic acid,2.333333333
RUTIN,octanoic acid,2.4
RUTIN,palmitic acid,2.631067961
RUTIN,stearic acid,2.181818182
RUTIN,1-octanol,3.333333333
RUTIN,benzyl alcohol,2.333333333
RUTIN,NONANOIC ACID,3.333333333
RUTIN,PHENANTHRENE,3.333333333
RUTIN,M-XYLENE,3.25
RUTIN,formononetin,3.2
RUTIN,p-coumaric acid,2.666666667
RUTIN,linolenic acid,2.166666667
RUTIN,apigenin,2.222222222
RUTIN,FURFURAL,2.333333333
RUTIN,Ephedrine,2.333333333
RUTIN,Matrine,2
RUTIN,toluene,2.4
RUTIN,P-CRESOL,2.5
RUTIN,4-methylphenol,2.5
RUTIN,1-HEPTANOL,2.333333333
RUTIN,BETA-IONONE,2.333333333
RUTIN,ethanol,2.52173913
RUTIN,P-XYLENE,3.333333333
RUTIN,Phenethylamine,2.741935484
RUTIN,PSEUDOEPHEDRINE,2.5
RUTIN,ISOBUTYRIC ACID,3.333333333
RUTIN,Norephedrine,2.5
RUTIN,Caffeic acid phenethyl ester,2.333333333
RUTIN,Xanthohumol,3.333333333
RUTIN,camphor,2.851351351
RUTIN,Synephrine,2.333333333
RUTIN,(E/Z)-ferulic acid,2.333333333
RUTIN,acetate,2.713483146
RUTIN,5-HYDROXYMETHYLFURFURAL,2.333333333
RUTIN,"1,4-DIMETHYLNAPHTHALENE",3.333333333
RUTIN,"2,6-DIMETHYLNAPHTHALENE",3.25
RUTIN,(-)-Norephedrine,3.333333333
RUTIN,"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",2.2
RUTIN,Caffeic acid-phenethyl ester,2.333333333
RUTIN,"3',4',7-Trihydroxyisoflavone",2.333333333
RUTIN,phenylpropanolamine,2.571428571
RUTIN,(+)-Medicarpin,2.666666667
RUTIN,NSC70861,2.333333333
RUTIN,8-Prenylnaringenin,3.333333333
RUTIN,Tetradecanoic acid,2.4
CINNAMIC ACID,PENTADECANOIC ACID,3.089285714
CINNAMIC ACID,HEXANOIC ACID,3.087719298
CINNAMIC ACID,lauric acid,3.032258065
CINNAMIC ACID,kaempferol,2.666666667
CINNAMIC ACID,guaiazulene,3
CINNAMIC ACID,benzaldehyde,2
CINNAMIC ACID,quercetin,2.25
CINNAMIC ACID,linoleic acid,2.394736842
CINNAMIC ACID,Decanoic acid,2.25
CINNAMIC ACID,Umbelliferone,2.333333333
CINNAMIC ACID,scopoletin,3
CINNAMIC ACID,RUTIN,2.333333333
CINNAMIC ACID,naphthalene,2.714285714
CINNAMIC ACID,STYRENE,2.333333333
CINNAMIC ACID,luteolin,2.222222222
CINNAMIC ACID,Arachidic acid,2
CINNAMIC ACID,octanoic acid,2.25
CINNAMIC ACID,palmitic acid,2.81372549
CINNAMIC ACID,stearic acid,2.6
CINNAMIC ACID,1-octanol,3
CINNAMIC ACID,benzyl alcohol,2
CINNAMIC ACID,NONANOIC ACID,3
CINNAMIC ACID,PHENANTHRENE,3
CINNAMIC ACID,M-XYLENE,3
CINNAMIC ACID,formononetin,3
CINNAMIC ACID,p-coumaric acid,1.8
CINNAMIC ACID,linolenic acid,2.391304348
CINNAMIC ACID,apigenin,2.375
CINNAMIC ACID,FURFURAL,2
CINNAMIC ACID,Ephedrine,2
CINNAMIC ACID,Matrine,2.333333333
CINNAMIC ACID,toluene,2.25
CINNAMIC ACID,P-CRESOL,2.333333333
CINNAMIC ACID,4-methylphenol,2.333333333
CINNAMIC ACID,1-HEPTANOL,2
CINNAMIC ACID,BETA-IONONE,2
CINNAMIC ACID,ethanol,2.602941176
CINNAMIC ACID,P-XYLENE,3
CINNAMIC ACID,Phenethylamine,2.866666667
CINNAMIC ACID,PSEUDOEPHEDRINE,2.428571429
CINNAMIC ACID,ISOBUTYRIC ACID,3
CINNAMIC ACID,Norephedrine,2.4
CINNAMIC ACID,Caffeic acid phenethyl ester,3
CINNAMIC ACID,Xanthohumol,3
CINNAMIC ACID,camphor,3.082191781
CINNAMIC ACID,Synephrine,3
CINNAMIC ACID,(E/Z)-ferulic acid,1.4
CINNAMIC ACID,acetate,2.796610169
CINNAMIC ACID,5-HYDROXYMETHYLFURFURAL,2
CINNAMIC ACID,"1,4-DIMETHYLNAPHTHALENE",3
CINNAMIC ACID,"2,6-DIMETHYLNAPHTHALENE",3
CINNAMIC ACID,(-)-Norephedrine,3
CINNAMIC ACID,"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",1
CINNAMIC ACID,Caffeic acid-phenethyl ester,3
CINNAMIC ACID,"3',4',7-Trihydroxyisoflavone",2
CINNAMIC ACID,phenylpropanolamine,2.5
CINNAMIC ACID,(+)-Medicarpin,3
CINNAMIC ACID,NSC70861,0
CINNAMIC ACID,8-Prenylnaringenin,3
CINNAMIC ACID,Tetradecanoic acid,2.555555556
naphthalene,PENTADECANOIC ACID,2.737704918
naphthalene,HEXANOIC ACID,2.741935484
naphthalene,lauric acid,2.71641791
naphthalene,kaempferol,2.214285714
naphthalene,guaiazulene,2.714285714
naphthalene,benzaldehyde,2.714285714
naphthalene,quercetin,2
naphthalene,linoleic acid,2.255813953
naphthalene,Decanoic acid,2.666666667
naphthalene,Umbelliferone,2.5
naphthalene,scopoletin,3.333333333
naphthalene,RUTIN,2.75
naphthalene,CINNAMIC ACID,2.714285714
naphthalene,STYRENE,2.5
naphthalene,luteolin,2.357142857
naphthalene,Arachidic acid,2.714285714
naphthalene,octanoic acid,2.666666667
naphthalene,palmitic acid,2.598130841
naphthalene,stearic acid,2.533333333
naphthalene,1-octanol,3.714285714
naphthalene,benzyl alcohol,2.714285714
naphthalene,NONANOIC ACID,3.428571429
naphthalene,PHENANTHRENE,2.714285714
naphthalene,M-XYLENE,3.125
naphthalene,formononetin,3.333333333
naphthalene,p-coumaric acid,2.2
naphthalene,linolenic acid,2.5
naphthalene,apigenin,2
naphthalene,FURFURAL,2.714285714
naphthalene,Ephedrine,2.428571429
naphthalene,Matrine,2.75
naphthalene,toluene,2.555555556
naphthalene,P-CRESOL,2
naphthalene,4-methylphenol,2
naphthalene,1-HEPTANOL,2.714285714
naphthalene,BETA-IONONE,2.571428571
naphthalene,ethanol,2.438356164
naphthalene,P-XYLENE,3.285714286
naphthalene,Phenethylamine,2.6
naphthalene,PSEUDOEPHEDRINE,1.916666667
naphthalene,ISOBUTYRIC ACID,3.714285714
naphthalene,Norephedrine,1.8
naphthalene,Caffeic acid phenethyl ester,3.142857143
naphthalene,Xanthohumol,3.714285714
naphthalene,camphor,2.448717949
naphthalene,Synephrine,3.142857143
naphthalene,(E/Z)-ferulic acid,2.5
naphthalene,acetate,2.615384615
naphthalene,5-HYDROXYMETHYLFURFURAL,2.714285714
naphthalene,"1,4-DIMETHYLNAPHTHALENE",2.714285714
naphthalene,"2,6-DIMETHYLNAPHTHALENE",2.625
naphthalene,(-)-Norephedrine,2.428571429
naphthalene,"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",2.555555556
naphthalene,Caffeic acid-phenethyl ester,3.142857143
naphthalene,"3',4',7-Trihydroxyisoflavone",2.714285714
naphthalene,phenylpropanolamine,1.454545455
naphthalene,(+)-Medicarpin,3.428571429
naphthalene,NSC70861,2.714285714
naphthalene,8-Prenylnaringenin,2.714285714
naphthalene,Tetradecanoic acid,2.571428571
STYRENE,PENTADECANOIC ACID,2.947368421
STYRENE,HEXANOIC ACID,2.931034483
STYRENE,lauric acid,2.888888889
STYRENE,kaempferol,2.3
STYRENE,guaiazulene,3.333333333
STYRENE,benzaldehyde,2.333333333
STYRENE,quercetin,2
STYRENE,linoleic acid,2.256410256
STYRENE,Decanoic acid,2.4
STYRENE,Umbelliferone,2.25
STYRENE,scopoletin,2.6
STYRENE,RUTIN,2.5
STYRENE,CINNAMIC ACID,2.333333333
STYRENE,naphthalene,2.5
STYRENE,luteolin,1.9
STYRENE,Arachidic acid,2.333333333
STYRENE,octanoic acid,2.2
STYRENE,palmitic acid,2.640776699
STYRENE,stearic acid,2.454545455
STYRENE,1-octanol,3
STYRENE,benzyl alcohol,2
STYRENE,NONANOIC ACID,3
STYRENE,PHENANTHRENE,3.333333333
STYRENE,M-XYLENE,3
STYRENE,formononetin,2.6
STYRENE,p-coumaric acid,2.666666667
STYRENE,linolenic acid,2.25
STYRENE,apigenin,1.888888889
STYRENE,FURFURAL,2.333333333
STYRENE,Ephedrine,2
STYRENE,Matrine,2.25
STYRENE,toluene,1.6
STYRENE,P-CRESOL,2.25
STYRENE,4-methylphenol,2.25
STYRENE,1-HEPTANOL,2.333333333
STYRENE,BETA-IONONE,2.333333333
STYRENE,ethanol,2.275362319
STYRENE,P-XYLENE,3.333333333
STYRENE,Phenethylamine,2.580645161
STYRENE,PSEUDOEPHEDRINE,2.125
STYRENE,ISOBUTYRIC ACID,3
STYRENE,Norephedrine,2
STYRENE,Caffeic acid phenethyl ester,3
STYRENE,Xanthohumol,3
STYRENE,camphor,2.783783784
STYRENE,Synephrine,3
STYRENE,(E/Z)-ferulic acid,2.166666667
STYRENE,acetate,2.629213483
STYRENE,5-HYDROXYMETHYLFURFURAL,2.333333333
STYRENE,"1,4-DIMETHYLNAPHTHALENE",3.333333333
STYRENE,"2,6-DIMETHYLNAPHTHALENE",3.25
STYRENE,(-)-Norephedrine,3
STYRENE,"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",2
STYRENE,Caffeic acid-phenethyl ester,3
STYRENE,"3',4',7-Trihydroxyisoflavone",2
STYRENE,phenylpropanolamine,2.142857143
STYRENE,(+)-Medicarpin,3
STYRENE,NSC70861,2.333333333
STYRENE,8-Prenylnaringenin,3.333333333
STYRENE,Tetradecanoic acid,2.4
luteolin,PENTADECANOIC ACID,2.428571429
luteolin,HEXANOIC ACID,2.421875
luteolin,lauric acid,2.420289855
luteolin,kaempferol,1.8125
luteolin,guaiazulene,3.222222222
luteolin,benzaldehyde,2.111111111
luteolin,quercetin,1.709677419
luteolin,linoleic acid,2.044444444
luteolin,Decanoic acid,2.181818182
luteolin,Umbelliferone,2.3
luteolin,scopoletin,2.636363636
luteolin,RUTIN,2.1
luteolin,CINNAMIC ACID,2.222222222
luteolin,naphthalene,2.357142857
luteolin,STYRENE,1.9
luteolin,Arachidic acid,2.333333333
luteolin,octanoic acid,1.909090909
luteolin,palmitic acid,2.229357798
luteolin,stearic acid,2.176470588
luteolin,1-octanol,2.777777778
luteolin,benzyl alcohol,1.888888889
luteolin,NONANOIC ACID,2.444444444
luteolin,PHENANTHRENE,3.222222222
luteolin,M-XYLENE,3
luteolin,formononetin,2.636363636
luteolin,p-coumaric acid,2.333333333
luteolin,linolenic acid,1.933333333
luteolin,apigenin,1.6
luteolin,FURFURAL,2.222222222
luteolin,Ephedrine,2.111111111
luteolin,Matrine,1.6
luteolin,toluene,2.090909091
luteolin,P-CRESOL,2.3
luteolin,4-methylphenol,2.3
luteolin,1-HEPTANOL,2.333333333
luteolin,BETA-IONONE,2.333333333
luteolin,ethanol,1.946666667
luteolin,P-XYLENE,3.222222222
luteolin,Phenethylamine,2.378378378
luteolin,PSEUDOEPHEDRINE,1.928571429
luteolin,ISOBUTYRIC ACID,3
luteolin,Norephedrine,2
luteolin,Caffeic acid phenethyl ester,3.222222222
luteolin,Xanthohumol,2.777777778
luteolin,camphor,2.35
luteolin,Synephrine,3.222222222
luteolin,(E/Z)-ferulic acid,2.083333333
luteolin,acetate,2.211956522
luteolin,5-HYDROXYMETHYLFURFURAL,2.222222222
luteolin,"1,4-DIMETHYLNAPHTHALENE",3.222222222
luteolin,"2,6-DIMETHYLNAPHTHALENE",3.2
luteolin,(-)-Norephedrine,2.666666667
luteolin,"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",2
luteolin,Caffeic acid-phenethyl ester,3.222222222
luteolin,"3',4',7-Trihydroxyisoflavone",2.111111111
luteolin,phenylpropanolamine,2
luteolin,(+)-Medicarpin,2.666666667
luteolin,NSC70861,2.222222222
luteolin,8-Prenylnaringenin,3.222222222
luteolin,Tetradecanoic acid,2.125
Arachidic acid,PENTADECANOIC ACID,3.107142857
Arachidic acid,HEXANOIC ACID,3.105263158
Arachidic acid,lauric acid,2.983870968
Arachidic acid,kaempferol,2.666666667
Arachidic acid,guaiazulene,3
Arachidic acid,benzaldehyde,2
Arachidic acid,quercetin,2.416666667
Arachidic acid,linoleic acid,2.394736842
Arachidic acid,Decanoic acid,1.25
Arachidic acid,Umbelliferone,2.333333333
Arachidic acid,scopoletin,3
Arachidic acid,RUTIN,2.333333333
Arachidic acid,CINNAMIC ACID,2
Arachidic acid,naphthalene,2.714285714
Arachidic acid,STYRENE,2.333333333
Arachidic acid,luteolin,2.333333333
Arachidic acid,octanoic acid,2.25
Arachidic acid,palmitic acid,2.794117647
Arachidic acid,stearic acid,2.2
Arachidic acid,1-octanol,3
Arachidic acid,benzyl alcohol,2
Arachidic acid,NONANOIC ACID,3
Arachidic acid,PHENANTHRENE,3
Arachidic acid,M-XYLENE,3
Arachidic acid,formononetin,3
Arachidic acid,p-coumaric acid,2.6
Arachidic acid,linolenic acid,2.217391304
Arachidic acid,apigenin,2.375
