ingre1,ingre2,distance
P-XYLENE,PENTADECANOIC ACID,4.053571428571429
P-XYLENE,Phenethylamine,3.8666666666666667
P-XYLENE,PSEUDOEPHEDRINE,3.4285714285714284
P-XYLENE,ISOBUTYRIC ACID,4.0
P-XYLENE,Norephedrine,3.4
P-XYLENE,Caffeic acid phenethyl ester,4.0
P-XYLENE,Xanthohumol,4.0
P-XYLENE,camphor,4.027397260273973
P-XYLENE,Synephrine,4.0
P-XYLENE,(E/Z)-ferulic acid,2.8
P-XYLENE,acetate,3.751412429378531
P-XYLENE,5-HYDROXYMETHYLFURFURAL,3.0
P-XYLENE,"1,4-DIMETHYLNAPHTHALENE",2.0
P-XYLENE,"2,6-DIMETHYLNAPHTHALENE",0.6666666666666666
P-XYLENE,(-)-Norephedrine,4.0
P-XYLENE,"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",3.0
P-XYLENE,Caffeic acid-phenethyl ester,4.0
P-XYLENE,"3',4',7-Trihydroxyisoflavone",3.0
P-XYLENE,phenylpropanolamine,3.5
P-XYLENE,(+)-Medicarpin,4.0
P-XYLENE,NSC70861,3.0
P-XYLENE,8-Prenylnaringenin,2.0
Phenethylamine,PENTADECANOIC ACID,2.0595238095238093
Phenethylamine,PSEUDOEPHEDRINE,2.0285714285714285
Phenethylamine,ISOBUTYRIC ACID,3.3666666666666667
Phenethylamine,Norephedrine,2.0
Phenethylamine,Caffeic acid phenethyl ester,3.4
Phenethylamine,Xanthohumol,3.433333333333333
Phenethylamine,camphor,2.287128712871287
Phenethylamine,Synephrine,3.4
Phenethylamine,(E/Z)-ferulic acid,2.606060606060606
Phenethylamine,acetate,2.126829268292683
Phenethylamine,5-HYDROXYMETHYLFURFURAL,2.8333333333333335
Phenethylamine,"1,4-DIMETHYLNAPHTHALENE",3.8666666666666667
Phenethylamine,"2,6-DIMETHYLNAPHTHALENE",3.838709677419355
Phenethylamine,(-)-Norephedrine,3.3333333333333335
Phenethylamine,"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",2.59375
Phenethylamine,Caffeic acid-phenethyl ester,3.4
Phenethylamine,"3',4',7-Trihydroxyisoflavone",2.7666666666666666
Phenethylamine,phenylpropanolamine,2.0
Phenethylamine,(+)-Medicarpin,3.2666666666666666
Phenethylamine,NSC70861,2.8666666666666667
Phenethylamine,8-Prenylnaringenin,3.8666666666666667
PSEUDOEPHEDRINE,PENTADECANOIC ACID,2.3934426229508197
PSEUDOEPHEDRINE,ISOBUTYRIC ACID,3.2857142857142856
PSEUDOEPHEDRINE,Norephedrine,0.9
PSEUDOEPHEDRINE,Caffeic acid phenethyl ester,3.142857142857143
PSEUDOEPHEDRINE,Xanthohumol,3.2857142857142856
PSEUDOEPHEDRINE,camphor,2.5128205128205128
PSEUDOEPHEDRINE,Synephrine,3.142857142857143
PSEUDOEPHEDRINE,(E/Z)-ferulic acid,2.4
PSEUDOEPHEDRINE,acetate,2.3076923076923075
PSEUDOEPHEDRINE,5-HYDROXYMETHYLFURFURAL,2.4285714285714284
PSEUDOEPHEDRINE,"1,4-DIMETHYLNAPHTHALENE",3.4285714285714284
PSEUDOEPHEDRINE,"2,6-DIMETHYLNAPHTHALENE",3.375
PSEUDOEPHEDRINE,(-)-Norephedrine,2.5714285714285716
PSEUDOEPHEDRINE,"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",2.3333333333333335
PSEUDOEPHEDRINE,Caffeic acid-phenethyl ester,3.142857142857143
PSEUDOEPHEDRINE,"3',4',7-Trihydroxyisoflavone",2.4285714285714284
PSEUDOEPHEDRINE,phenylpropanolamine,1.0
PSEUDOEPHEDRINE,(+)-Medicarpin,3.142857142857143
PSEUDOEPHEDRINE,NSC70861,2.4285714285714284
PSEUDOEPHEDRINE,8-Prenylnaringenin,3.4285714285714284
ISOBUTYRIC ACID,PENTADECANOIC ACID,3.857142857142857
ISOBUTYRIC ACID,Norephedrine,3.2
ISOBUTYRIC ACID,Caffeic acid phenethyl ester,4.0
ISOBUTYRIC ACID,Xanthohumol,2.0
ISOBUTYRIC ACID,camphor,3.780821917808219
ISOBUTYRIC ACID,Synephrine,4.0
ISOBUTYRIC ACID,(E/Z)-ferulic acid,3.0
ISOBUTYRIC ACID,acetate,3.4745762711864407
ISOBUTYRIC ACID,5-HYDROXYMETHYLFURFURAL,3.0
ISOBUTYRIC ACID,"1,4-DIMETHYLNAPHTHALENE",4.0
ISOBUTYRIC ACID,"2,6-DIMETHYLNAPHTHALENE",4.0
ISOBUTYRIC ACID,(-)-Norephedrine,4.0
ISOBUTYRIC ACID,"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",3.0
ISOBUTYRIC ACID,Caffeic acid-phenethyl ester,4.0
ISOBUTYRIC ACID,"3',4',7-Trihydroxyisoflavone",3.0
ISOBUTYRIC ACID,phenylpropanolamine,3.3333333333333335
ISOBUTYRIC ACID,(+)-Medicarpin,3.0
ISOBUTYRIC ACID,NSC70861,3.0
ISOBUTYRIC ACID,8-Prenylnaringenin,4.0
Norephedrine,PENTADECANOIC ACID,2.440677966101695
Norephedrine,Caffeic acid phenethyl ester,3.0
Norephedrine,Xanthohumol,3.2
Norephedrine,camphor,2.526315789473684
Norephedrine,Synephrine,3.0
Norephedrine,(E/Z)-ferulic acid,2.375
Norephedrine,acetate,2.35
Norephedrine,5-HYDROXYMETHYLFURFURAL,2.4
Norephedrine,"1,4-DIMETHYLNAPHTHALENE",3.4
Norephedrine,"2,6-DIMETHYLNAPHTHALENE",3.3333333333333335
Norephedrine,(-)-Norephedrine,2.4
Norephedrine,"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",1.7142857142857142
Norephedrine,Caffeic acid-phenethyl ester,3.0
Norephedrine,"3',4',7-Trihydroxyisoflavone",1.6
Norephedrine,phenylpropanolamine,0.2222222222222222
Norephedrine,(+)-Medicarpin,2.6
Norephedrine,NSC70861,2.4
Norephedrine,8-Prenylnaringenin,3.4
Caffeic acid phenethyl ester,PENTADECANOIC ACID,3.6607142857142856
Caffeic acid phenethyl ester,Xanthohumol,4.0
Caffeic acid phenethyl ester,camphor,3.3424657534246576
Caffeic acid phenethyl ester,Synephrine,0.0
Caffeic acid phenethyl ester,(E/Z)-ferulic acid,3.0
Caffeic acid phenethyl ester,acetate,3.4971751412429377
Caffeic acid phenethyl ester,5-HYDROXYMETHYLFURFURAL,3.0
Caffeic acid phenethyl ester,"1,4-DIMETHYLNAPHTHALENE",4.0
Caffeic acid phenethyl ester,"2,6-DIMETHYLNAPHTHALENE",4.0
Caffeic acid phenethyl ester,(-)-Norephedrine,3.0
Caffeic acid phenethyl ester,"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",3.0
Caffeic acid phenethyl ester,Caffeic acid-phenethyl ester,0.0
Caffeic acid phenethyl ester,"3',4',7-Trihydroxyisoflavone",3.0
Caffeic acid phenethyl ester,phenylpropanolamine,3.0
Caffeic acid phenethyl ester,(+)-Medicarpin,4.0
Caffeic acid phenethyl ester,NSC70861,3.0
Caffeic acid phenethyl ester,8-Prenylnaringenin,4.0
Xanthohumol,PENTADECANOIC ACID,3.8035714285714284
Xanthohumol,camphor,3.712328767123288
Xanthohumol,Synephrine,4.0
Xanthohumol,(E/Z)-ferulic acid,3.0
Xanthohumol,acetate,3.468926553672316
Xanthohumol,5-HYDROXYMETHYLFURFURAL,3.0
Xanthohumol,"1,4-DIMETHYLNAPHTHALENE",4.0
Xanthohumol,"2,6-DIMETHYLNAPHTHALENE",4.0
Xanthohumol,(-)-Norephedrine,4.0
Xanthohumol,"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",3.0
Xanthohumol,Caffeic acid-phenethyl ester,4.0
Xanthohumol,"3',4',7-Trihydroxyisoflavone",3.0
Xanthohumol,phenylpropanolamine,3.3333333333333335
Xanthohumol,(+)-Medicarpin,3.0
Xanthohumol,NSC70861,3.0
Xanthohumol,8-Prenylnaringenin,4.0
camphor,PENTADECANOIC ACID,1.8188976377952757
camphor,Synephrine,3.3424657534246576
camphor,(E/Z)-ferulic acid,2.8684210526315788
camphor,acetate,1.9435483870967742
camphor,5-HYDROXYMETHYLFURFURAL,3.0273972602739727
camphor,"1,4-DIMETHYLNAPHTHALENE",4.027397260273973
camphor,"2,6-DIMETHYLNAPHTHALENE",4.013513513513513
camphor,(-)-Norephedrine,3.4246575342465753
camphor,"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",2.88
camphor,Caffeic acid-phenethyl ester,3.3424657534246576
camphor,"3',4',7-Trihydroxyisoflavone",2.9726027397260273
camphor,phenylpropanolamine,2.4675324675324677
camphor,(+)-Medicarpin,3.5342465753424657
camphor,NSC70861,3.0821917808219177
camphor,8-Prenylnaringenin,4.027397260273973
Synephrine,PENTADECANOIC ACID,3.6607142857142856
Synephrine,(E/Z)-ferulic acid,3.0
Synephrine,acetate,3.4971751412429377
Synephrine,5-HYDROXYMETHYLFURFURAL,3.0
Synephrine,"1,4-DIMETHYLNAPHTHALENE",4.0
Synephrine,"2,6-DIMETHYLNAPHTHALENE",4.0
Synephrine,(-)-Norephedrine,3.0
Synephrine,"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",3.0
Synephrine,Caffeic acid-phenethyl ester,0.0
Synephrine,"3',4',7-Trihydroxyisoflavone",3.0
Synephrine,phenylpropanolamine,3.0
Synephrine,(+)-Medicarpin,4.0
Synephrine,NSC70861,3.0
Synephrine,8-Prenylnaringenin,4.0
(E/Z)-ferulic acid,PENTADECANOIC ACID,2.9491525423728815
(E/Z)-ferulic acid,acetate,2.6333333333333333
(E/Z)-ferulic acid,5-HYDROXYMETHYLFURFURAL,2.2
(E/Z)-ferulic acid,"1,4-DIMETHYLNAPHTHALENE",2.8
(E/Z)-ferulic acid,"2,6-DIMETHYLNAPHTHALENE",2.6666666666666665
(E/Z)-ferulic acid,(-)-Norephedrine,3.0
(E/Z)-ferulic acid,"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",1.4285714285714286
(E/Z)-ferulic acid,Caffeic acid-phenethyl ester,3.0
(E/Z)-ferulic acid,"3',4',7-Trihydroxyisoflavone",2.2
(E/Z)-ferulic acid,phenylpropanolamine,2.4444444444444446
(E/Z)-ferulic acid,(+)-Medicarpin,2.6
(E/Z)-ferulic acid,NSC70861,1.4
(E/Z)-ferulic acid,8-Prenylnaringenin,2.8
acetate,PENTADECANOIC ACID,0.935064935064935
acetate,5-HYDROXYMETHYLFURFURAL,2.7570621468926553
acetate,"1,4-DIMETHYLNAPHTHALENE",3.751412429378531
acetate,"2,6-DIMETHYLNAPHTHALENE",3.741573033707865
acetate,(-)-Norephedrine,3.3389830508474576
acetate,"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",2.64804469273743
acetate,Caffeic acid-phenethyl ester,3.4971751412429377
acetate,"3',4',7-Trihydroxyisoflavone",2.694915254237288
acetate,phenylpropanolamine,2.3480662983425415
acetate,(+)-Medicarpin,3.3163841807909606
acetate,NSC70861,2.7966101694915255
acetate,8-Prenylnaringenin,3.751412429378531
5-HYDROXYMETHYLFURFURAL,PENTADECANOIC ACID,3.0535714285714284
5-HYDROXYMETHYLFURFURAL,"1,4-DIMETHYLNAPHTHALENE",3.0
5-HYDROXYMETHYLFURFURAL,"2,6-DIMETHYLNAPHTHALENE",3.0
5-HYDROXYMETHYLFURFURAL,(-)-Norephedrine,3.0
5-HYDROXYMETHYLFURFURAL,"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",2.0
5-HYDROXYMETHYLFURFURAL,Caffeic acid-phenethyl ester,3.0
5-HYDROXYMETHYLFURFURAL,"3',4',7-Trihydroxyisoflavone",2.0
5-HYDROXYMETHYLFURFURAL,phenylpropanolamine,2.5
5-HYDROXYMETHYLFURFURAL,(+)-Medicarpin,3.0
5-HYDROXYMETHYLFURFURAL,NSC70861,2.0
5-HYDROXYMETHYLFURFURAL,8-Prenylnaringenin,3.0
"1,4-DIMETHYLNAPHTHALENE",PENTADECANOIC ACID,4.053571428571429
"1,4-DIMETHYLNAPHTHALENE","2,6-DIMETHYLNAPHTHALENE",0.6666666666666666
"1,4-DIMETHYLNAPHTHALENE",(-)-Norephedrine,4.0
"1,4-DIMETHYLNAPHTHALENE","(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",3.0
"1,4-DIMETHYLNAPHTHALENE",Caffeic acid-phenethyl ester,4.0
"1,4-DIMETHYLNAPHTHALENE","3',4',7-Trihydroxyisoflavone",3.0
"1,4-DIMETHYLNAPHTHALENE",phenylpropanolamine,3.5
"1,4-DIMETHYLNAPHTHALENE",(+)-Medicarpin,4.0
"1,4-DIMETHYLNAPHTHALENE",NSC70861,3.0
"1,4-DIMETHYLNAPHTHALENE",8-Prenylnaringenin,0.0
"2,6-DIMETHYLNAPHTHALENE",PENTADECANOIC ACID,4.035087719298246
"2,6-DIMETHYLNAPHTHALENE",(-)-Norephedrine,4.0
"2,6-DIMETHYLNAPHTHALENE","(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",3.0
"2,6-DIMETHYLNAPHTHALENE",Caffeic acid-phenethyl ester,4.0
"2,6-DIMETHYLNAPHTHALENE","3',4',7-Trihydroxyisoflavone",3.0
"2,6-DIMETHYLNAPHTHALENE",phenylpropanolamine,3.4285714285714284
"2,6-DIMETHYLNAPHTHALENE",(+)-Medicarpin,4.0
"2,6-DIMETHYLNAPHTHALENE",NSC70861,3.0
"2,6-DIMETHYLNAPHTHALENE",8-Prenylnaringenin,0.6666666666666666
(-)-Norephedrine,PENTADECANOIC ACID,3.5892857142857144
(-)-Norephedrine,"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",3.0
(-)-Norephedrine,Caffeic acid-phenethyl ester,3.0
(-)-Norephedrine,"3',4',7-Trihydroxyisoflavone",3.0
(-)-Norephedrine,phenylpropanolamine,1.6666666666666667
(-)-Norephedrine,(+)-Medicarpin,3.0
(-)-Norephedrine,NSC70861,3.0
(-)-Norephedrine,8-Prenylnaringenin,4.0
"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",PENTADECANOIC ACID,2.9310344827586206
"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",Caffeic acid-phenethyl ester,3.0
"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid","3',4',7-Trihydroxyisoflavone",1.0
"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",phenylpropanolamine,1.875
"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",(+)-Medicarpin,2.5
"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",NSC70861,1.0
"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",8-Prenylnaringenin,3.0
Caffeic acid-phenethyl ester,PENTADECANOIC ACID,3.6607142857142856
Caffeic acid-phenethyl ester,"3',4',7-Trihydroxyisoflavone",3.0
Caffeic acid-phenethyl ester,phenylpropanolamine,3.0
Caffeic acid-phenethyl ester,(+)-Medicarpin,4.0
Caffeic acid-phenethyl ester,NSC70861,3.0
Caffeic acid-phenethyl ester,8-Prenylnaringenin,4.0
"3',4',7-Trihydroxyisoflavone",PENTADECANOIC ACID,3.0
"3',4',7-Trihydroxyisoflavone",phenylpropanolamine,1.8333333333333333
"3',4',7-Trihydroxyisoflavone",(+)-Medicarpin,2.0
"3',4',7-Trihydroxyisoflavone",NSC70861,2.0
"3',4',7-Trihydroxyisoflavone",8-Prenylnaringenin,3.0
phenylpropanolamine,PENTADECANOIC ACID,2.433333333333333
phenylpropanolamine,(+)-Medicarpin,2.6666666666666665
phenylpropanolamine,NSC70861,2.5
phenylpropanolamine,8-Prenylnaringenin,3.5
(+)-Medicarpin,PENTADECANOIC ACID,3.607142857142857
(+)-Medicarpin,NSC70861,3.0
(+)-Medicarpin,8-Prenylnaringenin,4.0
NSC70861,PENTADECANOIC ACID,3.0892857142857144
NSC70861,8-Prenylnaringenin,3.0
8-Prenylnaringenin,PENTADECANOIC ACID,4.053571428571429
BETA-SITOSTEROL,caffeic acid,2.2
BETA-SITOSTEROL,Myristicin,3.3333333333333335
BETA-SITOSTEROL,oleic acid,2.802469135802469
BETA-SITOSTEROL,Clionasterol,1.0
BETA-SITOSTEROL,L-tyrosine,2.25
BETA-SITOSTEROL,CAMPESTEROL,1.0
BETA-SITOSTEROL,Scutellarin,2.0
BETA-SITOSTEROL,rosmarinic acid,2.6666666666666665
BETA-SITOSTEROL,eugenol,3.3333333333333335
BETA-SITOSTEROL,PERILLALDEHYDE,2.3333333333333335
BETA-SITOSTEROL,Luteolin 7-diglucuronide,3.3333333333333335
Myristicin,caffeic acid,3.0
Myristicin,oleic acid,3.875
Myristicin,Clionasterol,3.0
Myristicin,L-tyrosine,3.2
Myristicin,CAMPESTEROL,4.0
Myristicin,Scutellarin,3.0
Myristicin,rosmarinic acid,4.0
Myristicin,eugenol,4.0
Myristicin,PERILLALDEHYDE,3.0
Myristicin,Luteolin 7-diglucuronide,4.0
oleic acid,caffeic acid,2.7804878048780486
oleic acid,Clionasterol,2.8125
oleic acid,L-tyrosine,2.4193548387096775
oleic acid,CAMPESTEROL,3.625
oleic acid,Scutellarin,2.8375
oleic acid,rosmarinic acid,3.5375
oleic acid,eugenol,3.8125
oleic acid,PERILLALDEHYDE,2.8625
oleic acid,Luteolin 7-diglucuronide,3.6625
Clionasterol,caffeic acid,2.0
Clionasterol,L-tyrosine,2.2
Clionasterol,CAMPESTEROL,3.0
Clionasterol,Scutellarin,2.0
Clionasterol,rosmarinic acid,2.0
Clionasterol,eugenol,3.0
Clionasterol,PERILLALDEHYDE,2.0
Clionasterol,Luteolin 7-diglucuronide,3.0
L-tyrosine,caffeic acid,1.9411764705882353
L-tyrosine,CAMPESTEROL,3.0
L-tyrosine,Scutellarin,2.2
L-tyrosine,rosmarinic acid,2.933333333333333
L-tyrosine,eugenol,3.1333333333333333
L-tyrosine,PERILLALDEHYDE,2.2
L-tyrosine,Luteolin 7-diglucuronide,3.2666666666666666
CAMPESTEROL,caffeic acid,3.0
CAMPESTEROL,Scutellarin,2.0
CAMPESTEROL,rosmarinic acid,4.0
CAMPESTEROL,eugenol,4.0
CAMPESTEROL,PERILLALDEHYDE,3.0
CAMPESTEROL,Luteolin 7-diglucuronide,4.0
Scutellarin,caffeic acid,2.0
Scutellarin,rosmarinic acid,3.0
Scutellarin,eugenol,3.0
Scutellarin,PERILLALDEHYDE,2.0
Scutellarin,Luteolin 7-diglucuronide,3.0
rosmarinic acid,caffeic acid,3.0
rosmarinic acid,eugenol,4.0
rosmarinic acid,PERILLALDEHYDE,3.0
rosmarinic acid,Luteolin 7-diglucuronide,3.0
eugenol,caffeic acid,3.0
eugenol,PERILLALDEHYDE,3.0
eugenol,Luteolin 7-diglucuronide,4.0
PERILLALDEHYDE,caffeic acid,2.0
PERILLALDEHYDE,Luteolin 7-diglucuronide,3.0
Luteolin 7-diglucuronide,caffeic acid,3.0
